name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,170,813274396,,house,,,,"POLYGON ((-111.935225 33.4068178, -111.9351767 33.4068201, -111.9351067 33.4068185, -111.935105 33.4066537, -111.9351764 33.4066558, -111.9352243 33.4066542, -111.9352243 33.4066612, -111.9352599 33.4066606, -111.9352696 33.4066662, -111.9352723 33.4067401, -111.9352257 33.4067401, -111.935225 33.4068178))","POINT (-111.93517823830194 33.40673131662375)",,1
,171,865813241,,warehouse,,,,"POLYGON ((-111.9037458 33.4129507, -111.9025988 33.4129608, -111.902598 33.4129034, -111.9037446 33.4128953, -111.9037458 33.4129507))","POINT (-111.90316841699696 33.41292757862922)",,1
Massage Envy,172,870986180,,yes,,,,"POLYGON ((-111.9037207 33.4304468, -111.9034831 33.4304544, -111.9034634 33.4299643, -111.9036739 33.4299686, -111.9036733 33.4299598, -111.9037017 33.4299591, -111.9037207 33.4304468))","POINT (-111.9035920298371 33.43020800548445)",,1
Over the Edge Stone Services,173,872128690,,yes,,,,"POLYGON ((-111.8990458 33.4285975, -111.8994428 33.4285967, -111.8994423 33.4284381, -111.8990454 33.4284389, -111.8990458 33.4285975))","POINT (-111.89924407505146 33.42851780332945)",,1
,174,895304982,,yes,,,,"POLYGON ((-111.900888 33.406047, -111.900888 33.405946, -111.900695 33.405946, -111.900695 33.406047, -111.900888 33.406047))","POINT (-111.9007915 33.4059965)",,1
,175,895311804,,yes,,,,"POLYGON ((-111.9031671 33.4068483, -111.9031665 33.4066795, -111.9030932 33.4066792, -111.9030914 33.4067251, -111.9029771 33.4067251, -111.9029741 33.4068493, -111.9031671 33.4068483))","POINT (-111.9030784313489 33.406776483480854)",,1
,176,895314326,,yes,,,,"POLYGON ((-111.905496 33.41739, -111.905601 33.41739, -111.905601 33.417179, -111.905496 33.417179, -111.905496 33.41739))","POINT (-111.90554850000001 33.4172845)",,1
,177,895332893,,yes,,,,"POLYGON ((-111.899182 33.416437, -111.899184 33.416314, -111.899042 33.416312, -111.89904 33.416435, -111.899182 33.416437))","POINT (-111.89911200000002 33.4163745)",,1
,178,895336393,,yes,,,,"POLYGON ((-111.898703 33.420194, -111.898707 33.420438, -111.898956 33.420435, -111.898953 33.420191, -111.898703 33.420194))","POINT (-111.89882974780679 33.42031441853004)",,1
,179,895338025,,yes,,,,"POLYGON ((-111.906679 33.425925, -111.907652 33.425914, -111.907651 33.42582, -111.907597 33.425821, -111.907596 33.425738, -111.906676 33.425748, -111.906679 33.425925))","POINT (-111.90715181926151 33.4258324765655)",,1
,180,895718402,,yes,,,,"POLYGON ((-111.908033 33.406166, -111.908108 33.406166, -111.908108 33.406175, -111.908506 33.406177, -111.908507 33.406015, -111.908034 33.406014, -111.908033 33.406166))","POINT (-111.90827206643489 33.40609450113137)",,1
,181,895718448,,yes,,,,"POLYGON ((-111.910963 33.405843, -111.910963 33.405982, -111.911046 33.405982, -111.911046 33.40596, -111.911153 33.40596, -111.911153 33.405843, -111.910963 33.405843))","POINT (-111.91105393901728 33.4059067754822)",,1
,182,895728990,,yes,,,,"POLYGON ((-111.913475 33.405593, -111.913609 33.405594, -111.913609 33.405504, -111.913655 33.405504, -111.913655 33.405421, -111.913379 33.405421, -111.913379 33.405499, -111.913475 33.405499, -111.913475 33.405593))","POINT (-111.91352700904484 33.405492007621305)",,1
,183,895734060,,yes,,,,"POLYGON ((-111.9305 33.405963, -111.930273 33.405959, -111.93027 33.406084, -111.930443 33.406086, -111.930443 33.406107, -111.930496 33.406107, -111.9305 33.405963))","POINT (-111.93038787467225 33.40602589583511)",,1
,184,895734715,,yes,,,,"POLYGON ((-111.934057 33.406708, -111.934175 33.406708, -111.934175 33.406546, -111.934057 33.406546, -111.934057 33.406708))","POINT (-111.93411599999997 33.40662699999999)",,1
,185,938172476,,yes,,,,"POLYGON ((-111.944024 33.409724, -111.944024 33.409768, -111.943994 33.409768, -111.943994 33.409824, -111.943924 33.409824, -111.943924 33.409876, -111.944139 33.409876, -111.944139 33.409724, -111.944024 33.409724))","POINT (-111.94405355254516 33.40981039737274)",,1
,186,938172656,,yes,,,,"POLYGON ((-111.948283 33.41114, -111.948251 33.41114, -111.94825 33.411098, -111.948052 33.411099, -111.948052 33.411187, -111.948123 33.411187, -111.948124 33.411275, -111.948283 33.411275, -111.948283 33.41114))","POINT (-111.94817870429004 33.41118107830028)",,1
,187,938173022,,yes,,,,"POLYGON ((-111.946821 33.413687, -111.946652 33.413687, -111.946652 33.413785, -111.946821 33.413785, -111.946821 33.413687))","POINT (-111.94673649999999 33.413736)",,1
,188,938173318,,yes,,,,"POLYGON ((-111.944147 33.411839, -111.944016 33.411839, -111.944016 33.411992, -111.944147 33.411992, -111.944147 33.411839))","POINT (-111.9440815 33.41191549999999)",,1
,189,938173594,,yes,,,,"POLYGON ((-111.944059 33.41803, -111.94389 33.41803, -111.94389 33.418122, -111.944059 33.418122, -111.944059 33.41803))","POINT (-111.9439745 33.418076)",,1
,190,938174195,,yes,,,,"POLYGON ((-111.945494 33.417922, -111.945494 33.417999, -111.945542 33.417999, -111.945542 33.418037, -111.945638 33.418037, -111.945638 33.417922, -111.945494 33.417922))","POINT (-111.94557194136809 33.41797473452769)",,1
,191,938174547,,yes,,,,"POLYGON ((-111.952765 33.421381, -111.952765 33.42126, -111.952585 33.42126, -111.952585 33.421388, -111.952615 33.421388, -111.952615 33.421419, -111.952687 33.421419, -111.952687 33.421381, -111.952765 33.421381))","POINT (-111.95267170735256 33.42132984045134)",,1
,192,938174959,,yes,,,,"POLYGON ((-111.951899 33.419342, -111.951899 33.419449, -111.95207 33.419449, -111.95207 33.419342, -111.951899 33.419342))","POINT (-111.9519845 33.4193955)",,1
,193,938175045,,yes,,,,"POLYGON ((-111.951536 33.417185, -111.951635 33.417187, -111.951638 33.41703, -111.951456 33.417027, -111.951451 33.417265, -111.951534 33.417266, -111.951536 33.417185))","POINT (-111.95153550758047 33.417129451430185)",,1
,194,938175995,,yes,,,,"POLYGON ((-111.949351 33.419015, -111.94942 33.419015, -111.94942 33.418941, -111.949351 33.418941, -111.949351 33.419015))","POINT (-111.9493855 33.418977999999996)",,1
,195,938176123,,yes,,,,"POLYGON ((-111.942715 33.418433, -111.942715 33.418511, -111.942862 33.418511, -111.942862 33.418433, -111.942715 33.418433))","POINT (-111.94278849999999 33.41847200000001)",,1
,196,938176661,,yes,,,,"POLYGON ((-111.941586 33.419174, -111.941414 33.419174, -111.941414 33.419266, -111.941586 33.419266, -111.941586 33.419174))","POINT (-111.94149999999999 33.419219999999996)",,1
,197,938177258,,yes,,,,"POLYGON ((-111.940161 33.415536, -111.940341 33.415536, -111.940341 33.415428, -111.940161 33.415428, -111.940161 33.415536))","POINT (-111.940251 33.415482)",,1
,198,938178046,,yes,,,,"POLYGON ((-111.948157 33.416595, -111.948157 33.416689, -111.948286 33.416689, -111.948286 33.416595, -111.948157 33.416595))","POINT (-111.94822149999999 33.416641999999996)",,1
,199,938178585,,yes,,,,"POLYGON ((-111.951011 33.414992, -111.950901 33.414992, -111.950901 33.415102, -111.951067 33.415102, -111.951067 33.415012, -111.951011 33.415012, -111.951011 33.414992))","POINT (-111.95098040606769 33.415049940490086)",,1
,200,938179559,,yes,,,,"POLYGON ((-111.952576 33.416387, -111.952703 33.416388, -111.952703 33.416358, -111.952777 33.416358, -111.952778 33.416266, -111.952577 33.416265, -111.952576 33.416387))","POINT (-111.95267068167227 33.416321970130646)",,1
,201,938215424,,yes,,,,"POLYGON ((-111.953409 33.409115, -111.953325 33.409006, -111.953151 33.4091, -111.953235 33.409209, -111.953409 33.409115))","POINT (-111.95328000000002 33.4091075)",,1
,202,938427686,,yes,,,,"POLYGON ((-111.944787 33.427018, -111.944669 33.427017, -111.944665 33.427424, -111.944783 33.427425, -111.944787 33.427018))","POINT (-111.944726 33.427221)",,1
,203,938431330,,yes,,,,"POLYGON ((-111.951024 33.426561, -111.951024 33.426409, -111.950855 33.426409, -111.950855 33.426561, -111.951024 33.426561))","POINT (-111.95093950000002 33.426485)",,1
,204,938438947,,yes,,,,"POLYGON ((-111.948119 33.422886, -111.948329 33.422886, -111.948329 33.422789, -111.948119 33.422789, -111.948119 33.422886))","POINT (-111.94822400000001 33.42283749999999)",,1
,205,958939212,,yes,,,,"POLYGON ((-111.916432 33.417926, -111.916432 33.417879, -111.916506 33.417879, -111.916506 33.41779, -111.916317 33.41779, -111.916317 33.417926, -111.916432 33.417926))","POINT (-111.91640250220462 33.41785103648879)",,1
,206,958940084,,yes,,,,"POLYGON ((-111.91096 33.416624, -111.910802 33.416624, -111.910802 33.416743, -111.91096 33.416743, -111.91096 33.416624))","POINT (-111.91088100000003 33.4166835)",,1
,207,958940624,,yes,,,,"POLYGON ((-111.915002 33.413704, -111.914825 33.413704, -111.914825 33.41379, -111.914887 33.41379, -111.914887 33.413846, -111.915002 33.413846, -111.915002 33.413704))","POINT (-111.91492271613888 33.41376810793094)",,1
,208,958940750,,yes,,,,"POLYGON ((-111.916644 33.41304, -111.916644 33.412925, -111.916472 33.412925, -111.916472 33.41301, -111.916536 33.41301, -111.916536 33.41304, -111.916644 33.41304))","POINT (-111.9165638051512 33.412977931131024)",,1
,209,958941031,,yes,,,,"POLYGON ((-111.913355 33.411481, -111.913508 33.411481, -111.913508 33.411394, -111.913355 33.411394, -111.913355 33.411481))","POINT (-111.9134315 33.411437500000005)",,1
,210,958941336,,yes,,,,"POLYGON ((-111.913029 33.412992, -111.913099 33.412993, -111.9131 33.412862, -111.913207 33.412863, -111.913209 33.412735, -111.913032 33.412734, -111.913029 33.412992))","POINT (-111.91310385249923 33.412835409055766)",,1
,211,958941356,,yes,,,,"POLYGON ((-111.910805 33.413261, -111.910805 33.413407, -111.910941 33.413407, -111.910941 33.413449, -111.91099 33.413449, -111.91099 33.413261, -111.910805 33.413261))","POINT (-111.91090231436633 33.41334065515343)",,1
,212,,14430818,apartments,,,,"MULTIPOLYGON (((-111.9420717 33.4260299, -111.9420527 33.4260299, -111.9420527 33.426048, -111.9419829 33.4260482, -111.9419829 33.4260385, -111.9419384 33.4260386, -111.9419384 33.4260273, -111.9419252 33.4260274, -111.941925 33.4259964, -111.9419361 33.4259964, -111.9419359 33.4259722, -111.9418959 33.4259725, -111.9418954 33.4259161, -111.9419038 33.425916, -111.9419034 33.4258757, -111.9419326 33.4258755, -111.9419324 33.4258587, -111.9419787 33.4258584, -111.9419788 33.425873, -111.9420167 33.4258727, -111.9420285 33.42588, -111.9420661 33.4258795, -111.9420759 33.425887, -111.9420759 33.4258955, -111.9420871 33.4258955, -111.9420871 33.4259004, -111.9421347 33.4259005, -111.9421346 33.4259129, -111.9421488 33.4259129, -111.9421488 33.4259433, -111.9421373 33.4259433, -111.9421373 33.4259701, -111.9421679 33.4259701, -111.9421679 33.4259701, -111.9421771 33.4259701, -111.9421771 33.4260255, -111.9421696 33.4260255, -111.9421696 33.4260255, -111.9421697 33.426066, -111.9421697 33.426066, -111.9421409 33.426066, -111.9421409 33.4260853, -111.9420949 33.4260854, -111.9420948 33.4260535, -111.9420717 33.4260536, -111.9420717 33.4260299)))","POINT (-111.94203617872721 33.42596735041561)",,1
Business Administration,213,28821988,,university,,,,"POLYGON ((-111.9342417 33.4166609, -111.9342432 33.4162508, -111.9347947 33.4162521, -111.9347933 33.4166664, -111.9345741 33.4166658, -111.9345729 33.4170029, -111.9343074 33.4170023, -111.9343079 33.416699, -111.9343086 33.416661, -111.9342417 33.4166609))","POINT (-111.93449655439528 33.41656424357537)",,1
,214,30420695,,yes,,,,"POLYGON ((-111.9275476 33.4254342, -111.9276698 33.4254358, -111.9276659 33.4251095, -111.9275457 33.4251133, -111.9275476 33.4254342))","POINT (-111.92760742298528 33.42527363265718)",,1
Chase,215,34608683,,yes,bank,,,"POLYGON ((-111.9455902 33.4077825, -111.9455897 33.407702, -111.9457987 33.4077012, -111.9457992 33.4077952, -111.9458005 33.4080225, -111.9455176 33.4080236, -111.945517 33.4079324, -111.9455585 33.4079322, -111.9455576 33.4077826, -111.9455902 33.4077825))","POINT (-111.94567557341674 33.407871852185394)",,1
Sonesta Select Tempe Downtown,216,157628489,,yes,,,,"POLYGON ((-111.9432021 33.4247721, -111.9431997 33.4246174, -111.9431696 33.4246177, -111.9431692 33.4245878, -111.9429513 33.4245902, -111.9429509 33.4245676, -111.9429224 33.4245679, -111.9429216 33.4245182, -111.9429211 33.4244839, -111.9428267 33.4244849, -111.9428272 33.4245182, -111.9428282 33.4245871, -111.9427517 33.424588, -111.942752 33.4246083, -111.9426715 33.4246092, -111.9426721 33.4246486, -111.9426576 33.4246488, -111.9426582 33.4246844, -111.9426484 33.4246845, -111.9426582 33.4253257, -111.9427185 33.425325, -111.9427187 33.4253394, -111.9427565 33.425339, -111.9427566 33.4253476, -111.9431292 33.4253436, -111.9431291 33.4253348, -111.9431744 33.4253344, -111.9431741 33.4253169, -111.9432036 33.4253166, -111.9432014 33.4251687, -111.9428551 33.4251724, -111.9428493 33.4247926, -111.9428869 33.4247922, -111.942887 33.4248028, -111.9429935 33.4248017, -111.9429933 33.4247866, -111.9430362 33.4247861, -111.9430358 33.4247635, -111.9430634 33.4247632, -111.9430636 33.4247736, -111.9432021 33.4247721))","POINT (-111.94287872480122 33.42494695959722)",,1
,217,504282770,,yes,,,,"POLYGON ((-111.9392015 33.4310099, -111.9392039 33.4310884, -111.9392232 33.4311705, -111.9392687 33.4312688, -111.939329 33.4313566, -111.9394177 33.4314398, -111.9394991 33.4315002, -111.9396223 33.4315556, -111.939778 33.4315984, -111.9397891 33.4315604, -111.9397891 33.4314969, -111.9398693 33.4314523, -111.9397559 33.4313119, -111.9396606 33.4311656, -111.9395963 33.4311066, -111.9395278 33.4310494, -111.9394035 33.4309051, -111.9393231 33.4309564, -111.939249 33.4309359, -111.9392021 33.4309606, -111.9392015 33.4310099))","POINT (-111.9395034103993 33.4312586007107)",,1
,218,544161318,,,parking,,,"POLYGON ((-111.9334204 33.4213187, -111.9333533 33.4213183, -111.9333511 33.4215398, -111.9333632 33.4215399, -111.9334182 33.4215403, -111.9334204 33.4213187))","POINT (-111.93338575233784 33.42142927774781)",,1
Marina Heights Building #3,219,548483473,,yes,,,,"POLYGON ((-111.9325978 33.4309082, -111.9327287 33.4306057, -111.9325296 33.4305456, -111.9325694 33.4304443, -111.9323348 33.4303733, -111.9320518 33.4302876, -111.9316593 33.430169, -111.9314968 33.4305456, -111.9320498 33.4307167, -111.9320423 33.4307383, -111.9325978 33.4309082))","POINT (-111.93211523137336 33.43053558656992)",,1
,220,553311270,,yes,shelter,,,"POLYGON ((-111.9340274 33.4101941, -111.9338811 33.4102017, -111.9338756 33.4101284, -111.933946 33.4101247, -111.9340219 33.4101208, -111.9340274 33.4101941))","POINT (-111.93395149893254 33.41016123934013)",,1
,221,588904709,,apartments,,,,"POLYGON ((-111.9103326 33.4187722, -111.9100225 33.4187705, -111.9100226 33.4187568, -111.9097609 33.4187554, -111.9097617 33.418649, -111.910045 33.4186505, -111.9100449 33.4186644, -111.910262 33.4186656, -111.9102619 33.4186776, -111.9103333 33.418678, -111.9103326 33.4187722))","POINT (-111.91004338219851 33.418711505280775)",,1
ThaiTini,222,625720822,,yes,restaurant,,,"POLYGON ((-111.92511 33.4145594, -111.9251113 33.4143939, -111.9250081 33.4143934, -111.9250069 33.4145588, -111.92511 33.4145594))","POINT (-111.92505908032314 33.414476361762915)",,1
,223,708518746,,roof,,,,"POLYGON ((-111.9124544 33.4239355, -111.9124336 33.4239356, -111.9124333 33.4237402, -111.9124541 33.4237402, -111.9124544 33.4239355))","POINT (-111.91244384911289 33.423837875122324)",,1
,224,710377326,,,bicycle_parking,,,"POLYGON ((-111.93004 33.4204905, -111.9299773 33.4207033, -111.9301123 33.4207083, -111.9301098 33.4205053, -111.93004 33.4204905))","POINT (-111.93005765736892 33.420612429114115)",,1
,225,712721437,,,,swimming_pool,,"POLYGON ((-111.9069146 33.4133684, -111.9067512 33.4133697, -111.9067517 33.4134091, -111.9068041 33.4134087, -111.9068046 33.413452, -111.9067572 33.4134523, -111.9067576 33.4134881, -111.9068032 33.4134877, -111.9068036 33.413523, -111.9067521 33.4135234, -111.9067525 33.4135659, -111.9069104 33.4135648, -111.9069099 33.4135207, -111.9068637 33.4135211, -111.9068632 33.4134809, -111.9069093 33.4134806, -111.906909 33.4134508, -111.9068621 33.4134511, -111.9068616 33.4134082, -111.906915 33.4134078, -111.9069146 33.4133684))","POINT (-111.90683216975408 33.41346768850356)",,1
,226,780113623,,,parking,,,"POLYGON ((-111.922358 33.4071583, -111.9224131 33.4071574, -111.9224089 33.406984, -111.922355 33.4070303, -111.922358 33.4071583))","POINT (-111.92238512034648 33.40708193320776)",,1
,227,808163066,,house,,,,"POLYGON ((-111.9368075 33.4065507, -111.9368069 33.406508, -111.9367876 33.4065082, -111.936786 33.4063979, -111.9366868 33.4063989, -111.9366876 33.4064579, -111.9366711 33.406458, -111.936672 33.406521, -111.9366947 33.4065208, -111.9366951 33.4065518, -111.9368075 33.4065507))","POINT (-111.93673738360471 33.40647776034588)",,1
,228,815063221,,yes,shelter,,,"POLYGON ((-111.9348056 33.409861, -111.9347507 33.409858, -111.9347577 33.4097674, -111.9348126 33.4097704, -111.9348051 33.4098594, -111.9348056 33.409861))","POINT (-111.93478150145118 33.40981410861452)",,1
Benchmark,229,870952701,,yes,,,,"POLYGON ((-111.8982571 33.4329979, -111.8982565 33.4325818, -111.8982414 33.4325818, -111.8982416 33.4323313, -111.8982328 33.4323313, -111.8982341 33.4320858, -111.8979021 33.4320845, -111.8978998 33.4325051, -111.8979332 33.4325052, -111.8979328 33.4325819, -111.8979114 33.4325818, -111.8979097 33.4328357, -111.8979344 33.4328358, -111.8979875 33.4329798, -111.8980291 33.4329797, -111.8980292 33.4329982, -111.8982571 33.4329979))","POINT (-111.89808130081894 33.432533483507484)",,1
,230,888720717,,yes,,,,"POLYGON ((-111.902014 33.4338381, -111.9020568 33.4338431, -111.902058 33.4338612, -111.9020198 33.4338751, -111.9020118 33.4339084, -111.9019903 33.4339104, -111.9019773 33.4338783, -111.901934 33.4338703, -111.9019336 33.4338517, -111.9019732 33.4338402, -111.902014 33.4338381))","POINT (-111.9019963293977 33.433864824971785)",,1
,231,895311784,,yes,,,,"POLYGON ((-111.902297 33.406401, -111.902482 33.406401, -111.902482 33.40632, -111.902428 33.40632, -111.902428 33.406289, -111.902297 33.406289, -111.902297 33.406401))","POINT (-111.90238374304316 33.406348559645075)",,1
,232,895314159,,yes,,,,"POLYGON ((-111.9084857 33.4131176, -111.9084851 33.4128371, -111.9077407 33.4128387, -111.9077441 33.4131158, -111.9084857 33.4131176))","POINT (-111.90811465453216 33.41297721178392)",,1
,233,895332855,,yes,,,,"POLYGON ((-111.899756 33.41689, -111.899866 33.41689, -111.899866 33.416783, -111.899756 33.416783, -111.899756 33.41689))","POINT (-111.89981099999999 33.4168365)",,1
,234,895339868,,yes,,,,"POLYGON ((-111.90496 33.423532, -111.905304 33.423531, -111.905302 33.423216, -111.904959 33.423217, -111.90496 33.423532))","POINT (-111.90513125062844 33.42337407641738)",,1
,235,895727822,,yes,,,,"POLYGON ((-111.918025 33.405454, -111.91788 33.405454, -111.91788 33.405552, -111.917942 33.405552, -111.917942 33.405579, -111.918025 33.405579, -111.918025 33.405454))","POINT (-111.91795672290436 33.40551151392012)",,1
,236,895735133,,yes,,,,"POLYGON ((-111.942712 33.406138, -111.942711 33.405998, -111.942539 33.405999, -111.942541 33.406179, -111.94266 33.406179, -111.94266 33.406138, -111.942712 33.406138))","POINT (-111.94262144178079 33.40608351101289)",,1
Carvana Tempe,237,932218335,,retail,,,,"POLYGON ((-111.9266971 33.4370217, -111.9269553 33.4370169, -111.9269621 33.4372723, -111.9268067 33.4372752, -111.9268072 33.437296, -111.9267316 33.4372974, -111.9267296 33.4372237, -111.9267025 33.4372242, -111.9266971 33.4370217))","POINT (-111.92683061201366 33.43714807376134)",,1
,238,938172567,,yes,,,,"POLYGON ((-111.945858 33.410395, -111.945858 33.41051, -111.946043 33.41051, -111.946043 33.410395, -111.945858 33.410395))","POINT (-111.9459505 33.410452500000005)",,1
,239,938173308,,yes,,,,"POLYGON ((-111.944582 33.41289, -111.944582 33.412744, -111.944461 33.412744, -111.944461 33.41289, -111.944582 33.41289))","POINT (-111.9445215 33.412817000000004)",,1
,240,938173634,,yes,,,,"POLYGON ((-111.94445 33.420013, -111.944592 33.420013, -111.944592 33.419942, -111.944574 33.419942, -111.944574 33.419895, -111.94445 33.419895, -111.94445 33.420013))","POINT (-111.94451770320553 33.4199558876807)",,1
,241,938175035,,yes,,,,"POLYGON ((-111.950853 33.417441, -111.950745 33.417441, -111.950745 33.417387, -111.950643 33.417387, -111.950643 33.417533, -111.950853 33.417533, -111.950853 33.417441))","POINT (-111.95073602029967 33.41747080521991)",,1
,242,938175865,,yes,,,,"POLYGON ((-111.949034 33.417004, -111.948908 33.417003, -111.948907 33.417129, -111.949001 33.417129, -111.949001 33.417176, -111.949079 33.417176, -111.949079 33.417053, -111.949034 33.417053, -111.949034 33.417004))","POINT (-111.94899451933628 33.41708376326105)",,1
,243,938176005,,yes,,,,"POLYGON ((-111.948126 33.418294, -111.948126 33.41837, -111.948211 33.41837, -111.948211 33.418294, -111.948126 33.418294))","POINT (-111.9481685 33.418332)",,1
,244,938176442,,yes,,,,"POLYGON ((-111.940877 33.417846, -111.940877 33.417882, -111.941012 33.417882, -111.941012 33.417786, -111.940767 33.417786, -111.940767 33.417846, -111.940877 33.417846))","POINT (-111.94090316564416 33.417827926380376)",,1
,245,938176671,,yes,,,,"POLYGON ((-111.942025 33.420309, -111.942186 33.420309, -111.942186 33.420215, -111.942154 33.420215, -111.942154 33.420172, -111.942025 33.420172, -111.942025 33.420309))","POINT (-111.94210120852475 33.420243627121515)",,1
,246,938177248,,yes,,,,"POLYGON ((-111.941859 33.421334, -111.941956 33.421334, -111.941956 33.421263, -111.941859 33.421263, -111.941859 33.421334))","POINT (-111.94190750000001 33.4212985)",,1
,247,938177490,,yes,,,,"POLYGON ((-111.942826 33.415244, -111.942826 33.415277, -111.942933 33.415278, -111.942934 33.41524, -111.94288 33.41524, -111.942882 33.415114, -111.942711 33.415112, -111.942708 33.415242, -111.942826 33.415244))","POINT (-111.94280783404992 33.41519009452014)",,1
,248,938178016,,yes,,,,"POLYGON ((-111.946867 33.415433, -111.946867 33.415475, -111.946805 33.415475, -111.946805 33.415547, -111.946853 33.415547, -111.946853 33.415513, -111.947057 33.415513, -111.947057 33.415433, -111.946867 33.415433))","POINT (-111.94693521701062 33.415480426516574)",,1
,249,938178168,,yes,,,,"POLYGON ((-111.946679 33.416288, -111.946679 33.416369, -111.946784 33.416369, -111.946784 33.416228, -111.946625 33.416228, -111.946625 33.416288, -111.946679 33.416288))","POINT (-111.9467172256858 33.41629122817955)",,1
,250,938178595,,yes,,,,"POLYGON ((-111.950622 33.414596, -111.950434 33.414596, -111.950434 33.414743, -111.950482 33.414743, -111.950482 33.414696, -111.950622 33.414696, -111.950622 33.414596))","POINT (-111.95052050000001 33.414653875000006)",,1
,251,938178884,,yes,,,,"POLYGON ((-111.952808 33.420638, -111.952982 33.420638, -111.952982 33.420544, -111.952808 33.420544, -111.952808 33.420638))","POINT (-111.952895 33.42059100000001)",,1
,252,938215992,,yes,,,,"POLYGON ((-111.950392 33.41245, -111.950527 33.412574, -111.950635 33.412492, -111.9505 33.412368, -111.950392 33.41245))","POINT (-111.95051350000001 33.412471000000004)",,1
,253,938216081,,yes,,,,"POLYGON ((-111.950372 33.409925, -111.950171 33.409925, -111.950171 33.410104, -111.950372 33.410104, -111.950372 33.409925))","POINT (-111.9502715 33.410014499999996)",,1
,254,938427242,,yes,,,,"POLYGON ((-111.947533 33.427518, -111.947535 33.427396, -111.947407 33.427395, -111.947406 33.427543, -111.947516 33.427544, -111.947515 33.427603, -111.947574 33.427603, -111.947575 33.427518, -111.947533 33.427518))","POINT (-111.94748514741183 33.427487713319664)",,1
,255,938427656,,yes,,,,"POLYGON ((-111.946714 33.425914, -111.946714 33.425946, -111.946762 33.425946, -111.946762 33.425914, -111.946714 33.425914))","POINT (-111.946738 33.42593)",,1
,256,938427676,,yes,,,,"POLYGON ((-111.945381 33.42664, -111.945644 33.42664, -111.945644 33.426512, -111.945381 33.426512, -111.945381 33.42664))","POINT (-111.94551249999999 33.426576000000004)",,1
,257,938428734,,yes,,,,"POLYGON ((-111.949597 33.42762, -111.949597 33.42773, -111.949922 33.42773, -111.949922 33.42762, -111.949597 33.42762))","POINT (-111.94975949999998 33.427674999999994)",,1
,258,938434101,,yes,,,,"POLYGON ((-111.948093 33.425617, -111.948093 33.425771, -111.948267 33.425771, -111.948267 33.425617, -111.948093 33.425617))","POINT (-111.94817999999998 33.425694)",,1
,259,938435825,,yes,,,,"POLYGON ((-111.953178 33.42413, -111.953178 33.424412, -111.953323 33.424412, -111.953323 33.42413, -111.953178 33.42413))","POINT (-111.95325049999998 33.424271000000005)",,1
,260,938436461,,yes,,,,"POLYGON ((-111.945944 33.423276, -111.946263 33.423276, -111.946263 33.423336, -111.946381 33.423336, -111.946381 33.42319, -111.945944 33.423191, -111.945944 33.423276))","POINT (-111.94618826696441 33.42324483891157)",,1
,261,938436494,,yes,,,,"POLYGON ((-111.946558 33.423775, -111.946558 33.42403, -111.946712 33.42403, -111.946713 33.423827, -111.946628 33.423827, -111.946628 33.423775, -111.946558 33.423775))","POINT (-111.946630856681 33.423915143219006)",,1
,262,945397996,,,parking,,,"POLYGON ((-111.9253212 33.4122795, -111.9245183 33.412269, -111.9245147 33.4122313, -111.9243965 33.4121153, -111.9243778 33.4117348, -111.924347 33.4117335, -111.9243253 33.4111393, -111.925469 33.4111239, -111.9254716 33.4112128, -111.9253713 33.4112914, -111.9253719 33.4113877, -111.9247518 33.4113936, -111.924743 33.4117312, -111.9244556 33.4117253, -111.9244583 33.4117916, -111.9253271 33.4117931, -111.9253271 33.4118352, -111.9254083 33.411842, -111.9254137 33.4119098, -111.9254724 33.4119136, -111.9254751 33.4121305, -111.9254173 33.4121342, -111.925421 33.4121899, -111.9253212 33.4122795))","POINT (-111.9248493759535 33.41171757608149)",,1
,263,958940279,,yes,,,,"POLYGON ((-111.91519 33.416019, -111.91519 33.415912, -111.915067 33.415912, -111.915067 33.416019, -111.91519 33.416019))","POINT (-111.91512850000001 33.4159655)",,1
,264,958940740,,yes,,,,"POLYGON ((-111.91456 33.413268, -111.91438 33.413268, -111.91438 33.413387, -111.91456 33.413387, -111.91456 33.413268))","POINT (-111.91447 33.4133275)",,1
,265,958940760,,yes,,,,"POLYGON ((-111.914885 33.411785, -111.914867 33.411866, -111.915021 33.41189, -111.915039 33.411809, -111.914885 33.411785))","POINT (-111.91495299999998 33.411837500000004)",,1
,266,958947846,,yes,,,,"POLYGON ((-111.911242 33.415715, -111.911427 33.415715, -111.911427 33.415592, -111.911242 33.415592, -111.911242 33.415715))","POINT (-111.9113345 33.41565349999999)",,1
,267,958948455,,yes,,,,"POLYGON ((-111.93398 33.413105, -111.933981 33.413254, -111.933888 33.413254, -111.933889 33.413419, -111.934071 33.413418, -111.93407 33.413105, -111.93398 33.413105))","POINT (-111.93399366624759 33.41328785443508)",,1
,268,958948854,,yes,,,,"POLYGON ((-111.938418 33.408911, -111.938444 33.408767, -111.938296 33.408748, -111.938247 33.40902, -111.938341 33.409032, -111.938364 33.408905, -111.938418 33.408911))","POINT (-111.93833847380598 33.408877345552796)",,1
